(0,), 0.6681318681318681
(68, '1', '0'), 0.15492957746478872
(68, '1', '1'), 0.5714285714285714
(69, '0', '0'), 0.1384083044982699
(69, '0', '1'), 0.08333333333333333
(69, '1', '0'), 0.061068702290076333
(69, '1', '1'), 0.18181818181818182
(7, '0'), 0.14233576642335766
(7, '1'), 0.09392265193370165
(70, '0', '0'), 0.17585301837270342
(70, '0', '1'), 0.22727272727272727
(70, '1', '0'), 0.41304347826086957
(70, '1', '1'), 0.0
(71, '0', '0'), 0.08035714285714286
(71, '0', '1'), 0.25
(71, '1', '0'), 0.15294117647058825
(71, '1', '1'), 0.5
(72, '0', '0'), 0.12547528517110265
(72, '0', '1'), 0.1619718309859155
(72, '1', '0'), 0.15
(72, '1', '1'), 0.2
(73, '0', '0'), 0.09433962264150944
(73, '0', '1'), 0.0
(73, '1', '0'), 0.14285714285714285
(73, '1', '1'), 0.0
(74, '0', '0'), 0.12531969309462915
(74, '0', '1'), 0.1
(74, '1', '0'), 0.4634146341463415
(74, '1', '1'), 0.3333333333333333
(75, '0', '0'), 0.08967391304347826
(75, '0', '1'), 0.0625
(75, '1', '0'), 0.19696969696969696
(75, '1', '1'), 0.0
(76, '0', '0'), 0.12222222222222222
(76, '0', '1'), 0.1875
(76, '1', '0'), 0.10256410256410256
(76, '1', '1'), 0.25
(77, '0', '0'), 0.06068601583113457
(77, '0', '1'), 0.11764705882352941
(77, '1', '0'), 0.11864406779661017
(78, '0', '0'), 0.1371571072319202
(78, '0', '1'), 0.09090909090909091
(78, '1', '0'), 0.2692307692307692
(78, '1', '1'), 0.16666666666666666
(79, '0', '0'), 0.03783783783783784
(79, '0', '1'), 0.0
(79, '1', '0'), 0.14285714285714285
(79, '1', '1'), 0.5
(8, '0'), 0.22556390977443608
(8, '1'), 0.21428571428571427
(80, '0', '0'), 0.1044776119402985
(80, '0', '1'), 0.13793103448275862
(80, '1', '0'), 0.125
(81, '0', '0'), 0.0399002493765586
(81, '0', '1'), 0.0
(81, '1', '0'), 0.0425531914893617
(81, '1', '1'), 0.5
(82, '0', '0'), 0.26150121065375304
(82, '0', '1'), 0.21739130434782608
(82, '1', '0'), 0.23529411764705882
(82, '1', '1'), 0.0
(83, '0', '0'), 0.1033434650455927
(83, '0', '1'), 0.2222222222222222
(83, '1', '0'), 0.026785714285714284
(83, '1', '1'), 0.0
(84, '0', '0'), 0.24473684210526317
(84, '0', '1'), 0.19444444444444445
(84, '1', '0'), 0.058823529411764705
(84, '1', '1'), 0.2
(85, '0', '0'), 0.05014749262536873
(85, '0', '1'), 0.0
(85, '1', '0'), 0.06862745098039216
(85, '1', '1'), 0.0
(86, '0', '0'), 0.12380952380952381
(86, '0', '1'), 0.09090909090909091
(86, '1', '0'), 0.42857142857142855
(86, '1', '1'), 0.0
(87, '0', '0'), 0.03937007874015748
(87, '0', '1'), 0.08333333333333333
(87, '1', '0'), 0.14035087719298245
(87, '1', '1'), 0.0
(88, '0', '0'), 0.0664451827242525
(88, '0', '1'), 0.19230769230769232
(88, '1', '0'), 0.42105263157894735
(88, '1', '1'), 0.2
(89, '0', '0'), 0.041025641025641026
(89, '0', '1'), 0.09090909090909091
(89, '1', '0'), 0.2037037037037037
(9, '0'), 0.07365439093484419
(9, '1'), 0.1568627450980392
(90, '0', '0'), 0.07913669064748201
(90, '0', '1'), 0.1
(90, '1', '0'), 0.44
(90, '1', '1'), 0.0
(91, '0', '0'), 0.045454545454545456
(91, '0', '1'), 0.21428571428571427
(91, '1', '0'), 0.06818181818181818
(91, '1', '1'), 0.0
(92, '0', '0'), 0.06060606060606061
(92, '0', '1'), 0.11428571428571428
(92, '1', '0'), 0.13043478260869565
(92, '1', '1'), 0.0
(93, '0', '0'), 0.03125
(93, '0', '1'), 0.25
(93, '1', '0'), 0.1724137931034483
(93, '1', '1'), 0.0
(94, '0', '0'), 0.08215962441314555
(94, '0', '1'), 0.1111111111111111
(94, '1', '0'), 0.15384615384615385
(94, '1', '1'), 0.0
(95, '0', '0'), 0.017456359102244388
(95, '0', '1'), 0.0625
(95, '1', '0'), 0.08108108108108109
(95, '1', '1'), 1.0
(96, '0'), 0.0906515580736544
(96, '1'), 0.14705882352941177
(97, '0', '0'), 0.07458563535911603
(97, '0', '1'), 0.08695652173913043
(97, '1', '0'), 0.13513513513513514
(97, '1', '1'), 0.5
(98, '0', '0'), 0.12589928057553956
(98, '0', '1'), 0.022058823529411766
(98, '1', '0'), 0.3157894736842105
(98, '1', '1'), 0.6363636363636364
(99, '0', '0'), 0.27696793002915454
(99, '0', '1'), 0.07407407407407407
(99, '1', '0'), 0.20588235294117646
(99, '1', '1'), 0.08333333333333333
count is 16
